line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
661,T000135,P0108,PR010,1.0,43.75
662,T000135,P0097,PR006,-4.0,-125.04
663,T000135,P0133,PR018,-1.0,-39.86
664,T000135,P0026,PR024,5.0,577.95
665,T000135,P0133,PR007,5.0,199.3
666,T000135,P0148,PR024,,69.1
667,T000136,P0177,PR009,4.0,858.6
668,T000136,P0145,PR006,4.0,74.72
669,T000136,P0012,PR004,4.0,750.6
670,T000136,P0050,PR023,4.0,34.16
671,T000136,P0144,PR012,1.0,12.05
672,T000137,P0156,PR019,5.0,55.15
673,T000137,P0094,,4.0,141.08
674,T000137,P0098,PR009,1.0,22.1
675,T000137,P0017,PR030,3.0,
676,T000137,P0016,,4.0,705.4
677,T000137,P0066,PR021,5.0,160.45
678,T000138,P0015,PR014,3.0,530.46
679,T000138,P0196,,4.0,1168.24
680,T000138,P0107,PR009,-3.0,-194.61
681,T000138,P0014,PR026,2.0,33.58
682,T000139,P0054,PR005,2.0,97.02
683,T000139,P0059,PR012,5.0,308.2
684,T000139,P0161,PR008,3.0,110.7
685,T000139,,,5.0,180.8
686,T000139,P0181,PR028,3.0,556.23
687,T000139,P0182,PR012,4.0,667.8
688,T000139,P0073,,3.0,55.02
689,T000140,P0123,,4.0,135.72
690,T000140,P0120,PR019,5.0,145.4
691,T000140,P0003,PR024,5.0,176.45
692,T000140,P0193,,4.0,86.32
693,T000141,P0153,,,123.85
694,T000141,P0168,,2.0,164.16
695,T000141,P0021,PR030,1.0,40.64
696,T000141,P0120,PR023,1.0,29.08
697,T000141,P0038,PR005,5.0,276.3
698,T000141,P0142,,2.0,
699,T000141,P0153,,,123.85
700,T000142,P0183,PR006,1.0,281.62
701,T000142,P0022,PR011,2.0,64.56
702,T000142,P0085,PR019,3.0,91.98
703,T000142,P0052,PR012,3.0,
704,T000142,P0009,PR015,5.0,228.85
705,T000142,P0148,PR011,1.0,13.82
706,T000142,P0078,PR010,3.0,74.97
707,T000143,P0157,,-5.0,-253.1
708,T000144,P0093,PR009,1.0,46.1
709,T000144,P0071,PR019,1.0,37.87
710,T000144,P0086,,5.0,133.15
711,T000144,P0034,PR009,5.0,476.75
712,T000145,P0101,PR021,3.0,145.47
713,T000145,P0040,PR014,2.0,147.9
714,T000145,P0102,PR024,1.0,55.37
715,T000145,P0066,PR025,3.0,96.27
716,T000145,P0151,PR027,3.0,71.1
717,T000146,P0155,PR007,3.0,290.61
718,T000146,P0182,,4.0,667.8
719,T000147,P0033,PR010,-4.0,-81.48
720,T000147,P0164,PR021,2.0,180.12
721,T000147,P0081,PR017,2.0,88.86
722,T000147,P0179,PR001,1.0,147.89
723,T000147,P0093,PR014,2.0,92.2
724,T000147,P0128,PR009,3.0,120.63
725,T000147,P0128,PR026,4.0,137.28
726,T000148,P0173,PR003,5.0,542.95
727,T000148,P0094,,-2.0,-70.54
728,T000148,P0037,PR007,3.0,303.63
729,T000148,P0094,PR003,3.0,105.81
730,T000148,P0145,PR021,5.0,93.4
731,T000148,P0128,,3.0,102.96
732,T000148,P0171,PR014,1.0,25.3
733,T000148,P0061,PR019,2.0,148.64
734,T000149,P0055,PR028,3.0,187.56
735,T000149,P0140,PR017,3.0,50.91
736,T000149,P0016,PR026,2.0,352.7
737,T000150,P0176,PR026,1.0,161.3
738,T000150,P0176,PR006,3.0,483.9
739,T000150,P0132,PR027,3.0,103.2
740,T000151,P0127,,-3.0,-63.9
741,T000151,P0107,PR019,3.0,194.61
742,T000151,P0190,PR014,2.0,47.16
743,T000151,P0134,PR018,2.0,46.52
744,T000151,P0050,PR027,1.0,
745,T000151,P0009,PR003,5.0,
746,T000151,P0118,PR019,5.0,110.45
747,T000151,P0052,,-4.0,-395.76
748,T000152,P0015,PR025,2.0,353.64
749,T000152,P0154,PR019,2.0,162.54
750,T000152,P0013,PR024,,
751,T000152,P0156,,1.0,11.03
752,T000152,P0193,PR004,5.0,107.9
753,T000153,P0026,PR025,4.0,462.36
754,T000153,P0033,PR029,3.0,61.11
755,T000153,P0141,PR027,1.0,18.31
756,T000153,P0126,PR020,1.0,28.34
757,T000153,P0153,,1.0,24.77
758,T000153,P0163,PR019,3.0,187.32
759,T000153,P0156,,3.0,33.09
760,T000154,P0050,PR007,4.0,34.16
761,T000154,P0079,PR013,1.0,48.44
762,T000154,P0007,,2.0,56.22
763,T000154,P0159,,4.0,
764,T000154,P0085,PR018,4.0,122.64
765,T000155,P0189,,4.0,466.72
766,T000155,P0086,PR014,4.0,106.52
767,T000156,P0180,PR002,5.0,970.55
768,T000156,P0105,PR029,4.0,138.0
769,T000156,P0152,PR008,5.0,138.4
770,T000156,P0007,PR006,4.0,112.44
771,T000156,P0112,PR005,0.0,0.0
772,T000156,P0010,PR006,4.0,461.24
773,T000156,P0172,PR019,3.0,109.38
774,T000157,P0122,PR024,3.0,90.27
775,T000157,P0106,PR003,4.0,168.56
776,T000157,P0171,PR005,4.0,101.2
777,T000157,P0176,PR028,2.0,322.6
778,T000157,P0176,,5.0,806.5
779,T000157,P0195,,2.0,576.98
780,T000158,P0189,,4.0,466.72
781,T000158,P0134,PR014,5.0,116.3
782,T000158,P0118,,4.0,88.36
783,T000158,P0074,PR029,3.0,101.13
784,T000158,P0073,PR016,2.0,36.68
785,T000158,P0086,,3.0,79.89
786,T000158,P0130,PR021,1.0,12.34
787,T000159,P0167,PR029,3.0,99.84
788,T000159,P0160,PR009,4.0,121.44
789,T000159,P0002,PR002,1.0,119.93
790,T000159,P0073,PR019,2.0,36.68
791,T000159,P0182,PR027,3.0,500.85
792,T000159,P0128,PR026,2.0,68.64
793,T000159,P0126,,3.0,85.02
794,T000159,P0122,PR030,2.0,60.18
795,T000160,P0116,,5.0,108.95
796,T000160,P0175,PR004,1.0,32.8
797,T000160,P0103,PR005,-3.0,-48.15
798,T000160,P0118,PR012,1.0,22.09
799,T000161,P0109,PR024,3.0,112.95
800,T000162,P0119,PR025,0.0,0.0
801,T000163,P0075,PR001,3.0,87.39
802,T000163,P0134,PR001,1.0,23.26
803,T000163,P0066,PR002,1.0,32.09
804,T000163,P0059,PR012,0.0,0.0
805,T000163,P0166,,4.0,341.32
806,T000163,P0181,,2.0,370.82
807,T000163,P0104,PR028,2.0,48.42
808,T000164,P0153,PR029,5.0,123.85
809,T000164,P0077,PR009,5.0,288.3
810,T000164,P0033,PR027,1.0,20.37
811,T000165,P0102,PR012,4.0,221.48
812,T000165,P0007,,2.0,56.22
813,T000165,P0080,PR004,3.0,142.8
814,T000165,P0141,PR020,5.0,91.55
815,T000165,P0126,PR011,2.0,56.68
816,T000165,P0102,PR009,4.0,221.48
817,T000166,P0113,PR006,2.0,102.14
818,T000166,P0160,PR026,1.0,30.36
819,T000166,P0105,,3.0,103.5
820,T000166,P0042,,3.0,158.16
821,T000167,P0007,,3.0,84.33
822,T000167,P0161,,5.0,184.5
823,T000168,P0037,PR003,5.0,506.05
824,T000168,P0170,,5.0,356.35
825,T000168,P0027,PR029,3.0,420.12
826,T000168,P0102,PR028,5.0,276.85
827,T000168,P0188,,5.0,1069.5
828,T000168,P0178,,5.0,1084.8
829,T000168,P0088,PR025,5.0,35.7
830,T000169,,PR001,3.0,346.77
831,T000169,P0093,PR015,3.0,138.3
832,T000169,P0041,PR004,2.0,73.16
833,T000169,P0180,,1.0,194.11
834,T000169,P0018,,1.0,151.35
835,T000169,P0092,PR002,1.0,42.96
836,T000170,P0101,PR001,4.0,193.96
837,T000170,P0158,PR007,5.0,450.4
838,T000170,P0023,PR021,3.0,56.97
839,T000170,,PR007,1.0,49.2
840,T000171,P0076,PR009,2.0,153.74
841,,P0118,PR021,3.0,66.27
842,T000171,P0131,PR029,4.0,144.64
843,T000171,P0111,,3.0,49.26
844,T000172,P0098,PR022,4.0,88.4
845,T000172,P0155,PR016,3.0,290.61
846,T000172,P0019,,2.0,257.74
847,T000172,P0100,PR015,,5570.0
848,T000172,P0109,PR010,3.0,112.95
849,T000172,P0085,,5.0,153.3
850,T000172,P0028,PR002,5.0,503.3
851,T000173,P0050,,3.0,25.62
852,T000173,P0057,,5.0,266.0
853,T000173,P0012,,2.0,375.3
854,T000174,P0002,PR010,4.0,479.72
855,T000174,P0080,,1.0,47.6
856,T000174,P0007,PR003,1.0,28.11
857,T000174,P0002,PR028,-5.0,-599.65
858,T000174,P0131,PR018,3.0,108.48
859,T000174,P0142,,2.0,41.4
860,T000174,P0075,PR002,2.0,58.26
861,T000174,P0109,PR023,3.0,112.95
862,T000175,P0021,PR022,2.0,81.28
863,T000176,P0001,PR023,2.0,376.56
864,T000176,P0137,,2.0,19.02
865,T000177,P0049,PR002,4.0,160.08
866,T000177,,PR009,-4.0,-49.36
867,T000177,P0006,,2.0,309.44
868,T000177,P0013,PR005,4.0,
869,T000177,P0149,PR006,2.0,26.66
870,T000177,P0062,,,282.72
871,T000178,P0120,PR028,2.0,58.16
872,T000178,P0163,PR013,,187.32
873,T000179,P0075,PR008,-3.0,-87.39
874,T000179,P0037,PR020,4.0,404.84
875,T000179,P0142,PR006,5.0,103.5
876,T000179,P0103,PR007,3.0,48.15
877,T000179,P0018,PR008,1.0,151.35
878,T000179,P0090,,1.0,13.13
879,T000179,P0185,,5.0,564.75
880,T000179,P0074,PR026,2.0,67.42
881,T000180,P0030,,1.0,21.99
882,T000180,P0039,PR016,5.0,731.2
883,T000180,P0154,PR004,2.0,162.54
884,T000180,P0090,PR001,5.0,
885,T000180,P0103,PR002,1.0,16.05
886,,P0111,,5.0,82.1
887,T000181,P0002,PR006,5.0,599.65
888,T000182,P0191,PR024,5.0,1139.4
889,T000183,P0093,,3.0,138.3
890,T000183,P0111,PR022,1.0,16.42
891,T000183,P0041,PR008,5.0,182.9
892,T000183,P0106,,5.0,210.7
893,T000183,P0169,PR008,1.0,43.68
894,T000183,P0137,,3.0,28.53
895,T000183,P0151,PR019,5.0,118.5
896,T000183,P0150,PR022,4.0,80.12
897,T000184,P0074,PR017,2.0,67.42
898,T000184,P0020,,1.0,32.28
899,T000184,P0131,PR030,3.0,108.48
900,T000184,P0112,PR006,5.0,196.17
901,T000184,P0029,PR016,,516.96
902,T000184,P0102,PR006,2.0,110.74
903,T000184,P0040,PR019,-3.0,-221.85
904,T000185,P0021,PR023,3.0,121.92
905,T000185,,PR019,1.0,20.03
906,T000186,P0190,PR025,4.0,94.32
907,T000186,P0039,PR005,2.0,292.48
908,T000186,P0037,PR016,3.0,303.63
909,,P0075,PR008,4.0,116.52
910,T000186,P0030,PR002,3.0,65.97
911,T000186,P0018,PR008,5.0,756.75
912,T000186,P0006,PR018,5.0,773.6
913,T000186,P0179,PR020,,591.56
914,T000187,P0051,PR028,1.0,40.2
915,T000187,P0004,PR029,2.0,382.92
916,T000188,P0169,PR016,1.0,43.68
917,T000188,P0150,,2.0,40.06
918,T000189,P0191,PR012,3.0,683.64
919,T000189,P0164,,3.0,270.18
920,T000189,P0012,PR008,1.0,187.65
921,T000189,P0114,PR017,5.0,271.9
922,T000189,P0003,,4.0,141.16
923,T000189,P0086,PR017,5.0,133.15
924,T000189,P0189,PR006,2.0,233.36
925,T000189,P0069,PR030,4.0,159.92
926,T000190,P0105,PR003,5.0,172.5
927,T000190,P0079,,5.0,242.2
928,T000190,P0021,PR003,3.0,121.92
929,T000190,P0116,PR021,1.0,25.39
930,T000191,P0122,PR013,2.0,60.18
931,T000191,P0185,PR011,1.0,112.95
932,T000192,P0116,PR020,2.0,43.58
933,T000192,P0060,PR010,2.0,23.88
934,T000192,P0001,PR011,2.0,376.56
935,T000193,P0053,PR018,3.0,117.09
936,T000194,P0114,PR013,3.0,163.14
937,T000194,P0110,PR030,5.0,52.75
938,T000195,P0071,PR004,2.0,75.74
939,T000195,P0092,PR001,3.0,128.88
940,T000196,P0161,,3.0,110.7
941,T000196,P0115,,1.0,32.53
942,T000196,P0127,PR019,0.0,0.0
943,T000197,P0053,,4.0,156.12
944,T000197,P0062,PR018,1.0,70.68
945,T000197,P0137,PR012,4.0,38.04
946,T000197,P0101,PR028,5.0,242.45
947,T000197,P0183,,1.0,281.62
948,T000197,P0178,,4.0,867.84
949,T000197,P0125,,4.0,107.12
950,T000198,P0170,PR021,4.0,285.08
951,T000198,P0008,PR006,4.0,104.84
952,T000199,P0142,PR027,5.0,103.5
953,T000199,P0159,,1.0,64.02
954,T000199,P0004,PR019,2.0,382.92
955,T000199,P0172,,1.0,36.46
956,T000199,P0039,PR011,1.0,146.24
957,T000199,P0014,PR012,2.0,33.58
958,T000199,P0031,PR026,2.0,147.04
959,T000199,P0086,PR029,2.0,53.26
960,T000200,P0186,,3.0,666.12
961,T000200,P0128,PR014,3.0,102.96
962,T000200,P0174,PR006,5.0,768.35
963,T000200,P0187,PR030,2.0,579.76
964,T000200,P0103,PR009,3.0,48.15
965,T000200,P0030,PR006,3.0,65.97
966,T000200,P0192,PR005,1.0,217.3
967,T000201,P0108,,3.0,131.25
968,T000201,P0165,,4.0,257.8
969,T000201,P0145,,3.0,56.04
970,T000201,P0098,PR029,,110.5
971,T000201,P0019,,2.0,257.74
972,T000201,P0103,PR001,5.0,80.25
973,T000202,P0179,PR023,3.0,443.67
974,T000202,P0076,PR012,2.0,153.74
975,T000202,P0045,,3.0,147.6
976,T000202,P0189,PR019,3.0,350.04
977,T000202,P0090,,5.0,65.65
978,T000202,P0114,PR012,3.0,163.14
979,T000203,P0125,PR020,2.0,53.56
980,T000203,P0019,,3.0,386.61
981,T000204,P0104,,2.0,48.42
982,T000204,P0054,PR006,3.0,145.53
983,T000204,P0062,PR030,3.0,212.04
984,T000204,P0048,PR017,5.0,416.75
985,T000204,P0030,PR008,4.0,76.39
986,T000204,P0116,PR013,1.0,21.79
987,T000204,P0125,PR023,5.0,133.9
988,T000205,P0146,,4.0,23.76
989,T000205,P0097,PR010,2.0,62.52
990,T000205,P0195,,1.0,288.49
991,T000205,P0147,PR008,2.0,19.4
992,T000205,P0157,PR018,4.0,202.48
993,T000205,P0091,PR011,2.0,62.62
994,T000205,P0075,,3.0,87.39
995,T000205,P0184,PR005,4.0,212.96
996,T000206,P0135,PR011,1.0,28.53
997,T000207,P0075,PR001,4.0,116.52
998,T000207,P0169,PR011,3.0,131.04
999,T000207,P0170,PR004,3.0,213.81
1000,T000207,P0183,,4.0,1126.48
1001,T000207,P0079,PR004,5.0,242.2
1002,T000207,P0063,PR029,1.0,76.49
1003,T000207,P0093,PR017,1.0,46.1
1004,T000207,P0179,PR013,3.0,443.67
1005,T000208,P0055,PR006,4.0,250.08
1006,T000208,P0090,PR007,5.0,65.65
1007,T000208,P0033,PR014,4.0,81.48
1008,,P0015,,-4.0,-707.28
1009,T000208,P0015,,2.0,353.64
1010,T000209,P0155,,3.0,290.61
1011,T000210,P0190,PR017,5.0,117.9
1012,T000211,P0056,,2.0,27.34
1013,T000211,P0036,PR025,3.0,425.91
1014,T000211,P0059,PR023,3.0,184.92
1015,T000211,P0110,PR011,-3.0,-31.65
1016,T000211,P0144,,5.0,60.25
1017,T000212,P0187,PR022,4.0,1159.52
1018,T000212,P0081,PR023,2.0,88.86
1019,T000212,P0062,PR007,1.0,70.68
1020,T000212,P0116,PR019,1.0,
1021,T000212,P0101,PR001,2.0,96.98
1022,T000212,P0164,PR004,2.0,180.12
1023,T000213,P0028,,0.0,0.0
1024,T000213,P0059,PR001,,184.92
1025,T000213,P0189,PR002,2.0,233.36
1026,T000213,P0005,PR012,2.0,355.12
1027,T000213,,PR010,1.0,90.06
1028,T000214,P0135,PR001,1.0,28.53
1029,T000214,P0190,PR018,3.0,70.74
1030,T000214,P0033,PR003,5.0,101.85
1031,T000214,P0006,PR021,4.0,618.88
1032,T000214,P0044,PR020,4.0,143.28
1033,T000215,P0128,PR001,2.0,68.64
1034,T000216,P0176,,5.0,862.59
1035,T000216,P0086,PR008,1.0,26.63
1036,T000216,P0004,PR019,5.0,957.3
1037,T000216,P0050,PR014,2.0,17.08
1038,T000216,P0062,PR030,0.0,0.0
1039,T000217,P0081,,5.0,222.15
1040,T000217,P0131,,1.0,36.16
1041,T000217,P0006,PR001,3.0,464.16
1042,T000217,P0161,PR007,3.0,110.7
1043,T000217,P0150,PR014,4.0,80.12
1044,T000218,P0074,,-2.0,-67.42
1045,T000218,P0074,PR021,3.0,101.13
1046,T000218,P0032,PR011,5.0,59.9
1047,T000218,,PR026,4.0,120.36
1048,T000218,P0005,,1.0,177.56
1049,T000218,P0021,,5.0,203.2
1050,T000219,P0006,PR013,1.0,151.52
1051,T000219,P0032,PR006,4.0,47.92
1052,T000219,P0047,PR027,2.0,35.98
1053,T000219,P0085,PR008,1.0,30.66
1054,T000219,P0192,PR018,3.0,651.9
1055,T000219,P0081,PR012,4.0,177.72
1056,T000219,P0120,PR011,2.0,58.16
1057,T000219,P0141,,2.0,36.62
1058,T000220,P0162,,5.0,420.15
1059,T000220,P0080,PR028,3.0,142.8
1060,T000220,P0069,,3.0,119.94
1061,T000220,P0194,PR022,2.0,272.92
1062,T000220,P0007,PR018,5.0,140.55
1063,T000220,P0107,PR018,,64.87
1064,T000220,P0043,,2.0,82.2
1065,T000220,P0115,PR030,5.0,162.65
1066,T000221,P0169,PR009,1.0,43.68
1067,T000221,P0176,PR022,1.0,161.3
1068,T000222,P0136,PR010,2.0,
1069,T000222,P0114,,1.0,54.38
1070,T000222,P0124,PR018,5.0,111.95
1071,T000223,P0128,,4.0,137.28
1072,T000223,P0183,PR030,5.0,1408.1
1073,T000223,P0105,PR021,3.0,103.5
1074,T000224,P0167,PR008,3.0,99.84
1075,T000224,P0084,PR019,0.0,0.0
1076,T000224,P0147,,3.0,29.1
1077,T000224,P0004,PR003,2.0,382.92
1078,T000225,P0157,,1.0,50.62
1079,T000225,P0050,PR014,1.0,8.54
1080,T000225,P0006,,4.0,618.88
1081,T000225,P0028,,1.0,100.66
1082,T000225,P0006,PR026,2.0,309.44
1083,T000225,P0188,PR018,5.0,1069.5
1084,T000225,P0124,,2.0,44.78
1085,T000226,P0127,PR011,4.0,85.2
1086,T000226,P0190,PR003,5.0,117.9
1087,T000226,P0017,PR009,2.0,72.68
1088,T000226,P0179,,3.0,443.67
1089,T000226,P0038,PR008,2.0,110.52
1090,T000226,P0136,,5.0,48.45
1091,T000226,P0145,PR005,4.0,74.72
1092,T000226,P0053,PR008,1.0,39.03
1093,T000227,P0172,PR008,,109.38
1094,T000227,P0184,PR022,5.0,266.2
1095,T000227,P0163,PR018,3.0,187.32
1096,T000228,P0060,PR010,3.0,35.82
1097,T000228,P0010,,5.0,576.55
1098,T000229,P0142,PR025,4.0,82.8
1099,T000229,P0041,PR019,1.0,36.58
1100,T000229,P0144,PR017,,36.15
1101,T000229,P0098,PR007,5.0,110.5
1102,T000229,P0148,PR022,2.0,27.64
1103,T000230,P0049,PR007,3.0,120.06
1104,T000230,P0007,,4.0,112.44
1105,T000230,P0003,PR016,3.0,105.87
1106,T000230,P0158,PR019,3.0,254.59
1107,T000230,P0160,PR010,5.0,151.8
1108,T000230,P0035,PR012,4.0,188.16
1109,T000230,P0124,PR004,4.0,89.56
1110,T000230,P0148,,1.0,11.26
1111,T000231,P0127,PR010,3.0,63.9
1112,T000231,P0072,,4.0,37.48
1113,T000231,P0122,,3.0,90.27
1114,T000231,P0112,,2.0,68.64
1115,T000232,P0168,,4.0,328.32
1116,T000232,P0105,PR014,1.0,34.5
1117,T000232,P0156,PR003,4.0,44.12
1118,T000232,P0056,PR012,1.0,13.67
1119,T000232,P0036,,5.0,709.85
1120,T000232,P0117,,4.0,70.56
1121,T000232,P0030,PR027,2.0,45.74
1122,T000232,P0094,PR028,4.0,141.08
1123,T000233,P0063,PR005,3.0,229.47
1124,T000234,P0015,,2.0,353.64
1125,T000234,P0014,PR017,2.0,33.58
1126,T000234,P0046,,2.0,195.8
1127,T000234,P0038,PR007,2.0,110.52
1128,T000234,,PR009,5.0,169.65
1129,T000234,P0119,PR028,3.0,61.71
1130,T000235,P0050,PR006,4.0,34.16
1131,T000235,P0087,PR006,,31.42
1132,T000235,P0075,PR017,2.0,58.26
1133,T000235,P0087,PR024,3.0,47.13
1134,T000235,P0148,PR015,1.0,13.82
1135,T000236,P0046,PR020,3.0,293.7
1136,T000236,P0164,,2.0,180.12
1137,T000236,P0176,,3.0,483.9
1138,T000236,P0186,PR003,1.0,222.04
1139,T000236,P0005,PR005,4.0,710.24
1140,T000236,P0120,PR019,4.0,116.32
1141,T000237,P0184,PR026,1.0,53.24
1142,T000237,P0184,PR014,3.0,159.72
1143,T000237,P0158,PR003,5.0,450.4
1144,T000238,P0058,PR017,5.0,110.7
1145,T000238,P0064,,1.0,30.35
1146,T000238,P0088,,4.0,28.56
1147,T000238,P0141,,1.0,18.31
1148,T000238,P0192,,5.0,1086.5
1149,T000238,P0041,,5.0,182.9
1150,T000238,P0119,PR015,1.0,20.57
1151,T000238,P0041,PR008,3.0,109.74
1152,T000239,,PR020,1.0,40.64
1153,T000240,P0029,,5.0,646.2
1154,T000240,P0113,,2.0,102.14
1155,T000240,P0106,,2.0,84.28
1156,T000240,P0195,PR007,5.0,1442.45
1157,T000241,P0069,,5.0,199.9
1158,T000241,P0152,PR026,2.0,55.36
1159,T000242,P0057,PR006,4.0,212.8
1160,T000243,P0029,PR001,1.0,129.24
1161,T000243,P0087,PR003,5.0,78.55
1162,T000243,P0163,PR027,4.0,249.76
1163,T000243,P0133,PR006,1.0,39.86
1164,T000243,P0077,PR011,5.0,288.3
1165,T000243,P0046,,5.0,489.5
1166,T000243,P0150,PR003,1.0,20.03
1167,T000243,P0082,PR021,1.0,11.83
1168,T000244,P0116,PR009,4.0,87.16
1169,T000244,P0182,,1.0,166.95
1170,T000244,P0108,PR026,3.0,131.25
1171,T000244,P0089,,4.0,92.88
1172,T000245,P0017,PR006,3.0,109.02
1173,T000246,P0004,PR006,1.0,191.46
1174,T000246,P0053,,3.0,117.09
1175,T000246,P0040,PR003,5.0,369.75
1176,T000246,P0005,,5.0,887.8
1177,T000246,P0180,PR010,5.0,970.55
1178,T000246,P0178,PR016,2.0,433.92
1179,T000246,P0102,,5.0,276.85
1180,,P0176,PR006,1.0,161.3
1181,T000247,P0015,PR002,4.0,707.28
1182,T000247,P0004,PR008,-1.0,-191.46
1183,T000247,P0107,PR019,5.0,324.35
1184,T000248,P0003,PR001,2.0,
1185,,P0120,PR016,1.0,
1186,T000249,P0014,,-5.0,-83.95
1187,T000250,,,5.0,
1188,T000250,,PR029,3.0,303.63
1189,T000251,P0072,PR026,2.0,18.74
1190,T000251,P0178,PR017,5.0,1084.8
1191,T000251,P0077,PR017,2.0,115.32
1192,T000251,P0151,,1.0,23.7
1193,T000252,P0119,PR017,4.0,82.28
1194,T000252,P0104,PR011,5.0,121.05
1195,T000252,P0072,PR002,2.0,
1196,T000252,P0180,PR004,3.0,582.33
1197,T000252,P0139,PR016,5.0,102.75
1198,T000252,P0046,PR012,1.0,97.9
1199,T000252,P0193,PR022,4.0,86.32
1200,T000253,P0098,,4.0,88.4
1201,T000253,P0177,,1.0,214.65
1202,T000253,P0034,PR001,4.0,381.4
1203,T000253,P0127,PR008,3.0,63.9
1204,T000253,P0038,PR019,3.0,165.78
1205,T000253,P0045,PR017,1.0,49.2
1206,T000254,P0057,PR011,3.0,159.6
1207,T000254,P0017,,3.0,109.02
1208,T000254,P0158,PR030,5.0,450.4
1209,T000254,P0030,PR008,2.0,43.98
1210,T000254,P0038,,3.0,165.78
1211,T000255,P0104,PR027,2.0,48.42
1212,T000255,P0168,,-4.0,-328.32
1213,T000255,,,4.0,402.64
1214,T000255,P0154,PR015,2.0,162.54
1215,T000255,P0131,PR029,5.0,180.8
1216,T000256,,,4.0,92.88
1217,T000256,P0191,PR002,1.0,227.88
1218,T000256,P0058,PR011,3.0,66.42
1219,T000256,P0077,,5.0,288.3
1220,T000256,P0079,PR024,4.0,193.76
1221,T000256,P0117,PR007,0.0,0.0
1222,T000257,P0104,PR003,5.0,121.05
1223,T000257,P0165,PR015,2.0,128.9
1224,T000257,P0129,,1.0,30.05
1225,T000257,P0193,,4.0,86.32
1226,T000257,P0138,PR015,2.0,9.26
1227,T000258,P0121,,1.0,19.36
1228,T000258,P0060,PR030,3.0,35.82
1229,T000258,P0014,PR015,1.0,16.79
1230,T000258,P0181,,2.0,370.82
1231,T000259,P0170,PR009,5.0,356.35
1232,T000259,P0134,,1.0,23.26
1233,T000259,P0002,,2.0,239.86
1234,T000260,P0031,PR014,1.0,73.52
1235,T000260,P0116,PR003,5.0,108.95
1236,T000261,P0189,,2.0,233.36
1237,T000261,P0097,,3.0,93.78
1238,T000261,P0179,PR019,4.0,591.56
1239,T000261,P0014,PR004,1.0,16.79
1240,T000261,P0139,PR015,2.0,41.1
1241,T000261,P0077,,2.0,115.32
1242,T000261,P0025,PR009,3.0,394.08
1243,T000262,P0116,PR020,3.0,65.37
1244,T000262,P0119,PR028,3.0,61.71
1245,T000262,P0180,PR026,4.0,776.44
1246,T000263,P0004,PR020,3.0,574.38
1247,T000263,P0090,PR022,3.0,39.39
1248,T000264,P0157,PR007,4.0,202.48
1249,T000264,P0009,,2.0,
1250,T000265,,,2.0,102.14
1251,T000265,P0161,PR010,1.0,36.9
1252,T000265,P0122,PR027,1.0,30.09
1253,T000265,P0018,PR018,4.0,
1254,T000266,P0079,,3.0,145.32
1255,T000266,P0131,PR028,4.0,144.64
1256,T000266,P0035,PR016,1.0,47.04
1257,T000266,P0083,PR003,2.0,28.84
1258,T000266,P0154,PR004,3.0,243.81
1259,T000267,P0029,,1.0,129.24
1260,T000267,P0044,,5.0,179.1
1261,T000268,P0058,PR026,1.0,22.14
1262,T000268,P0160,PR001,2.0,60.72
1263,T000268,P0118,PR007,2.0,44.18
1264,T000269,P0150,PR018,2.0,
1265,T000269,P0028,PR019,3.0,301.98
1266,T000269,P0178,PR020,-5.0,-1084.8
1267,T000269,P0080,,5.0,238.0
1268,T000269,P0168,PR023,3.0,246.24
1269,T000269,P0151,PR015,5.0,118.5
1270,T000270,P0065,PR014,4.0,307.84
1271,T000270,P0167,,2.0,66.56
1272,T000271,P0104,,1.0,24.21
1273,T000272,P0093,PR002,4.0,184.4
1274,T000273,P0116,,4.0,87.16
1275,T000273,P0021,PR007,3.0,121.92
1276,T000273,P0094,PR002,1.0,35.27
1277,T000273,P0142,PR001,5.0,103.5
1278,T000273,,PR027,5.0,644.35
1279,T000273,P0095,PR028,3.0,
1280,T000273,P0091,PR005,4.0,125.24
1281,T000274,P0155,PR006,3.0,290.61
1282,T000275,P0126,PR030,5.0,141.7
1283,T000275,P0131,PR001,3.0,108.48
1284,T000276,P0003,PR030,3.0,105.87
1285,T000276,P0086,,3.0,79.89
1286,T000276,P0084,PR001,4.0,73.88
1287,T000276,P0039,PR028,1.0,146.24
1288,T000277,P0026,,4.0,462.36
1289,T000277,P0074,PR009,2.0,67.42
1290,T000277,P0014,PR020,1.0,16.79
1291,T000277,P0047,,2.0,35.98
1292,T000278,P0189,PR007,4.0,466.72
1293,T000278,P0124,PR012,3.0,67.17
1294,T000278,P0192,,5.0,1086.5
1295,T000278,P0022,PR030,2.0,64.56
1296,T000278,P0196,PR029,4.0,1168.24
1297,T000279,P0008,PR001,2.0,52.42
1298,T000279,P0018,,4.0,605.4
1299,T000279,P0145,PR023,3.0,56.04
1300,T000279,P0055,,1.0,62.52
1301,T000279,P0193,,2.0,43.16
1302,T000279,P0125,PR027,4.0,107.12
1303,T000280,P0158,PR018,1.0,90.08
1304,T000280,P0024,,5.0,564.25
1305,T000280,P0011,PR002,3.0,
1306,T000281,P0171,,3.0,75.9
1307,T000282,P0151,PR027,3.0,71.1
1308,T000282,P0139,PR018,5.0,102.75
1309,T000282,P0161,PR020,1.0,36.9
1310,T000283,P0156,PR026,5.0,55.15
