customer_id,recency_days,frequency_30d,frequency_60d,frequency_90d,monetary_30d,monetary_60d,monetary_90d,total_frequency,total_monetary,avg_order_value,num_stores_visited,avg_days_between_purchases,loyalty_status,total_loyalty_points,segment_id,customer_tenure_days,num_categories,top_category,is_weekend_shopper,future_spend_30d,loyalty_status_encoded,segment_id_encoded,top_category_encoded
C04690,45,0.0,1.0,1.0,0.0,449.32,449.32,21,6309.61,300.457619047619,15,39.45,Bronze,209.0,LP,1932.0,10.0,Electronics,0,0.0,0,3,4
C01357,163,0.0,0.0,0.0,0.0,0.0,0.0,11,2781.7200000000003,252.88363636363638,10,74.8,Platinum,19573.0,LP,1890.0,10.0,Apparel,0,0.0,2,3,0
C03804,34,0.0,2.0,2.0,0.0,343.43,343.43,15,3058.83,203.922,10,59.642857142857146,Silver,1883.0,LP,1886.0,11.0,Jewelry,0,0.0,3,3,7
C04647,662,0.0,0.0,0.0,0.0,0.0,0.0,2,325.68,162.84,2,276.0,Bronze,77.0,LP,2042.0,2.0,Toys,0,0.0,0,3,9
C01028,57,0.0,1.0,3.0,0.0,44.96,516.21,13,2581.72,198.59384615384613,10,66.0,Platinum,12802.0,NR,1792.0,10.0,Beauty,0,488.65,2,4,2
C03972,65,0.0,0.0,1.0,0.0,0.0,490.0,6,2000.3400000000001,333.39000000000004,6,153.4,Bronze,104.0,HS,2604.0,9.0,Automotive,0,0.0,0,2,1
C03671,14,1.0,1.0,1.0,494.7,494.7,494.7,4,1311.67,327.9175,4,193.66666666666666,Bronze,135.0,NR,1377.0,9.0,Books,0,0.0,0,4,3
C00325,46,0.0,2.0,2.0,0.0,449.79,449.79,13,3638.31,279.87,10,54.916666666666664,Platinum,0.0,HS,2200.0,11.0,Automotive,0,0.0,2,2,1
C01905,125,0.0,0.0,0.0,0.0,0.0,0.0,13,3597.63,276.7407692307692,9,64.33333333333333,Bronze,354.0,LP,2762.0,11.0,Apparel,0,0.0,0,3,0
C01393,364,0.0,0.0,0.0,0.0,0.0,0.0,1,255.92,255.92,1,132.1,Bronze,307.0,LP,1956.0,4.0,Jewelry,0,0.0,0,3,7
C01495,3,1.0,1.0,1.0,224.35,224.35,224.35,4,1112.75,278.1875,4,302.6666666666667,Gold,2164.0,AR,1483.0,9.0,Automotive,0,0.0,1,0,1
C04922,64,0.0,0.0,1.0,0.0,0.0,56.28,4,741.55,185.3875,4,275.6666666666667,Bronze,251.0,NR,1365.0,9.0,Home & Garden,0,387.01,0,4,6
C03189,16,1.0,2.0,2.0,305.72,546.9100000000001,546.9100000000001,13,3880.54,298.50307692307695,10,75.41666666666667,Bronze,24.0,HC,1795.0,11.0,Sports,0,0.0,0,1,8
C03562,54,0.0,2.0,2.0,0.0,172.91,172.91,10,1802.3799999999999,180.238,8,91.44444444444444,Gold,2087.0,NR,2290.0,10.0,Toys,0,0.0,1,4,9
C04886,24,2.0,2.0,2.0,65.97,65.97,65.97,9,1519.4,168.82222222222222,7,105.25,Silver,1831.0,HC,2469.0,11.0,Beauty,0,0.0,3,1,2
C01857,168,0.0,0.0,0.0,0.0,0.0,0.0,7,2428.72,346.96,6,120.16666666666667,Gold,3483.0,NR,2188.0,9.0,Apparel,0,0.0,1,4,0
C03993,240,0.0,0.0,0.0,0.0,0.0,0.0,4,762.3600000000001,190.59000000000003,3,141.66666666666666,Bronze,194.0,NR,1379.0,7.0,Sports,0,75.42,0,4,8
C02140,33,0.0,1.0,1.0,0.0,462.32,462.32,6,1476.91,246.15166666666667,4,169.2,Bronze,306.0,HS,1950.0,8.0,Automotive,0,0.0,0,2,1
C00912,314,0.0,0.0,0.0,0.0,0.0,0.0,4,777.2,194.3,4,89.66666666666667,Silver,1141.0,NR,1398.0,7.0,Apparel,0,0.0,3,4,0
C04738,165,0.0,0.0,0.0,0.0,0.0,0.0,2,281.3,140.65,2,125.0,Silver,517.0,LP,1742.0,6.0,Home & Garden,0,0.0,3,3,6
C03755,401,0.0,0.0,0.0,0.0,0.0,0.0,2,478.45,239.225,2,452.0,Silver,0.0,NR,1591.0,6.0,Apparel,0,0.0,3,4,0
C03000,18,1.0,2.0,2.0,466.93,961.74,961.74,12,3454.96,287.91333333333336,9,78.36363636363636,Gold,2326.0,HS,2434.0,11.0,Beauty,0,0.0,1,2,2
C02191,150,0.0,0.0,0.0,0.0,0.0,0.0,2,322.93,161.465,2,475.0,Gold,0.0,NR,2638.0,7.0,Electronics,0,0.0,1,4,4
C03697,69,0.0,0.0,1.0,0.0,0.0,28.88,15,3618.75,241.25,9,61.0,Silver,1148.0,HC,1377.0,10.0,Apparel,0,152.77,3,1,0
C01133,553,0.0,0.0,0.0,0.0,0.0,0.0,2,729.4300000000001,364.71500000000003,2,35.0,Bronze,25.0,NR,2748.0,8.0,Beauty,0,0.0,0,4,2
C00297,241,0.0,0.0,0.0,0.0,0.0,0.0,9,2539.95,282.21666666666664,6,86.25,Bronze,400.0,AR,1956.0,10.0,Electronics,0,0.0,0,0,4
C01469,315,0.0,0.0,0.0,0.0,0.0,0.0,7,2088.2799999999997,298.32571428571424,6,82.16666666666667,Bronze,279.0,HS,1855.0,9.0,Beauty,0,0.0,0,2,2
C02347,211,0.0,0.0,0.0,0.0,0.0,0.0,7,1799.8899999999999,257.1271428571428,5,121.16666666666667,Bronze,354.0,NR,1847.0,8.0,Books,0,0.0,0,4,3
C00834,749,0.0,0.0,0.0,0.0,0.0,0.0,1,79.72,79.72,1,132.1,Gold,3680.0,HC,2247.0,3.0,Books,0,158.54,1,1,3
C01743,175,0.0,0.0,0.0,0.0,0.0,0.0,7,2225.59,317.9414285714286,6,114.66666666666667,Bronze,388.0,HS,1704.0,10.0,Apparel,0,0.0,0,2,0
C01966,91,0.0,0.0,0.0,0.0,0.0,0.0,3,737.14,245.71333333333334,3,351.5,Bronze,373.0,AR,1642.0,6.0,Home & Garden,0,0.0,0,0,6
C00288,472,0.0,0.0,0.0,0.0,0.0,0.0,2,551.13,275.565,2,189.0,Bronze,195.0,NR,2281.0,9.0,Grocery,0,450.04,0,4,5
C02886,148,0.0,0.0,0.0,0.0,0.0,0.0,10,2955.84,295.584,7,74.66666666666667,Silver,1133.0,HS,1505.0,11.0,Automotive,0,0.0,3,2,1
C04434,42,0.0,1.0,1.0,0.0,452.49,452.49,11,3198.96,290.81454545454545,7,70.5,Silver,1554.0,AR,1650.0,9.0,Electronics,0,0.0,3,0,4
C00756,100,0.0,0.0,0.0,0.0,0.0,0.0,6,1513.63,252.27166666666668,5,119.0,Bronze,52.0,NR,2638.0,8.0,Electronics,0,0.0,0,4,4
C02955,131,0.0,0.0,0.0,0.0,0.0,0.0,10,2356.41,235.641,8,84.33333333333333,Bronze,484.0,HC,2559.0,9.0,Electronics,0,0.0,0,1,4
C03311,183,0.0,0.0,0.0,0.0,0.0,0.0,4,1007.98,251.995,4,197.33333333333334,Bronze,214.0,NR,1427.0,8.0,Books,0,0.0,0,4,3
C03477,26,1.0,5.0,5.0,425.71,1029.1599999999999,1029.1599999999999,13,3144.54,241.8876923076923,9,75.0,Bronze,323.0,HS,1423.0,11.0,Electronics,0,0.0,0,2,4
C02028,48,0.0,1.0,2.0,0.0,129.83,195.14000000000001,31,8283.6,267.2129032258065,12,28.833333333333332,Bronze,367.0,HS,1961.0,11.0,Automotive,0,58.18,0,2,1
C00043,890,0.0,0.0,0.0,0.0,0.0,0.0,1,53.93,53.93,1,132.1,Bronze,353.0,HC,2464.0,5.0,Jewelry,0,0.0,0,1,7
C03438,58,0.0,1.0,1.0,0.0,88.7,88.7,3,518.0500000000001,172.68333333333337,3,215.5,Bronze,227.0,NR,2749.0,7.0,Jewelry,0,0.0,0,4,7
C03295,29,1.0,2.0,3.0,59.53,529.92,892.23,26,6109.79,234.9919230769231,12,35.12,Bronze,53.0,AR,1854.0,10.0,Books,0,192.62,0,0,3
C00201,137,0.0,0.0,0.0,0.0,0.0,0.0,6,1659.64,276.6066666666667,5,154.2,Silver,694.0,LP,1788.0,9.0,Books,0,0.0,3,3,3
C01818,206,0.0,0.0,0.0,0.0,0.0,0.0,8,1999.84,249.98,7,101.57142857142857,Silver,1887.0,HC,2563.0,10.0,Beauty,0,0.0,3,1,2
C04905,34,0.0,2.0,2.0,0.0,359.47999999999996,359.47999999999996,9,2115.7,235.07777777777775,7,99.625,Silver,711.0,AR,2585.0,11.0,Beauty,0,0.0,3,0,2
C02079,3,1.0,1.0,2.0,414.66,414.66,740.08,17,4675.69,275.0405882352941,10,57.0,Gold,3848.0,AR,2155.0,11.0,Apparel,0,0.0,1,0,0
C02486,31,0.0,1.0,1.0,0.0,309.24,309.24,17,5431.42,319.49529411764706,12,54.125,Silver,910.0,NR,2215.0,10.0,Books,0,401.26,3,4,3
C04560,50,0.0,2.0,4.0,0.0,370.53000000000003,1223.1,24,6291.47,262.14458333333334,12,38.04347826086956,Bronze,303.0,NR,1405.0,10.0,Apparel,0,338.15,0,4,0
C02875,171,0.0,0.0,0.0,0.0,0.0,0.0,6,1669.1399999999999,278.19,5,145.4,Silver,958.0,AR,1831.0,11.0,Home & Garden,0,0.0,3,0,6
C03971,8,1.0,2.0,2.0,11.66,337.29,337.29,20,5667.5599999999995,283.378,10,43.473684210526315,Silver,501.0,HC,2120.0,10.0,Sports,0,546.13,3,1,8
C04320,708,0.0,0.0,0.0,0.0,0.0,0.0,2,477.61,238.805,2,152.0,Gold,2253.0,NR,2649.0,5.0,Toys,0,461.97,1,4,9
C02248,53,0.0,1.0,1.0,0.0,54.52,54.52,9,2114.73,234.97,6,109.0,Bronze,80.0,AR,2516.0,10.0,Automotive,1,0.0,0,0,1
C02352,3,1.0,2.0,3.0,203.22,298.36,328.68,13,2761.86,212.45076923076925,10,76.16666666666667,Silver,1754.0,LP,2451.0,11.0,Electronics,0,455.92,3,3,4
C01897,110,0.0,0.0,0.0,0.0,0.0,0.0,4,625.4100000000001,156.35250000000002,4,238.0,Bronze,148.0,LP,1772.0,7.0,Apparel,1,0.0,0,3,0
C04833,21,2.0,2.0,2.0,626.49,626.49,626.49,9,2076.19,230.6877777777778,8,81.75,Bronze,43.0,LP,2137.0,11.0,Grocery,0,430.67,0,3,5
C03455,213,0.0,0.0,0.0,0.0,0.0,0.0,12,2759.4500000000003,229.95416666666668,7,63.45454545454545,Silver,1462.0,HS,2760.0,10.0,Apparel,0,313.16,3,2,0
C00422,165,0.0,0.0,0.0,0.0,0.0,0.0,9,2037.69,226.41,6,90.375,Bronze,308.0,NR,1701.0,10.0,Apparel,0,0.0,0,4,0
C04314,120,0.0,0.0,0.0,0.0,0.0,0.0,11,2761.94,251.08545454545455,8,81.7,Bronze,17.0,AR,1536.0,10.0,Books,0,0.0,0,0,3
C02382,121,0.0,0.0,0.0,0.0,0.0,0.0,10,2248.9900000000002,224.89900000000003,7,80.0,Bronze,241.0,HS,2613.0,11.0,Jewelry,0,397.43,0,2,7
C00359,192,0.0,0.0,0.0,0.0,0.0,0.0,9,2489.71,276.63444444444445,7,91.0,Silver,1701.0,AR,2287.0,10.0,Sports,0,392.55,3,0,8
C02734,8,1.0,2.0,2.0,229.95,364.36,364.36,9,2649.4,294.3777777777778,7,112.5,Silver,1576.0,AR,2487.0,11.0,Automotive,0,38.92,3,0,1
C02061,929,0.0,0.0,0.0,0.0,0.0,0.0,1,65.72,65.72,1,132.1,Bronze,21.0,NR,1678.0,3.0,Automotive,1,0.0,0,4,1
C04395,233,0.0,0.0,0.0,0.0,0.0,0.0,10,2204.63,220.46300000000002,8,65.88888888888889,Bronze,74.0,AR,1403.0,10.0,Apparel,1,0.0,0,0,0
C01026,28,1.0,1.0,1.0,290.63,290.63,290.63,2,688.75,344.375,2,366.0,Silver,1357.0,AR,2346.0,6.0,Apparel,0,0.0,3,0,0
C04120,208,0.0,0.0,0.0,0.0,0.0,0.0,8,1679.57,209.94625,5,74.0,Gold,2674.0,HC,1477.0,11.0,Sports,1,0.0,1,1,8
C02773,21,2.0,2.0,2.0,907.6800000000001,907.6800000000001,907.6800000000001,12,3176.12,264.6766666666667,8,74.27272727272727,Silver,1836.0,HC,1617.0,10.0,Books,0,0.0,3,1,3
C00274,64,0.0,0.0,3.0,0.0,0.0,424.2,17,4387.64,258.0964705882353,11,54.3125,Gold,2534.0,NR,2622.0,10.0,Automotive,0,0.0,1,4,1
C04859,41,0.0,2.0,2.0,0.0,440.80999999999995,440.80999999999995,22,5484.7300000000005,249.30590909090913,11,42.42857142857143,Silver,1457.0,AR,2546.0,11.0,Jewelry,0,175.69,3,0,7
C02530,41,0.0,1.0,1.0,0.0,95.06,95.06,29,7914.4,272.9103448275862,12,31.678571428571427,Bronze,90.0,NR,1441.0,11.0,Jewelry,0,507.88,0,4,7
C01433,134,0.0,0.0,0.0,0.0,0.0,0.0,5,960.65,192.13,4,146.75,Gold,3720.0,AR,1616.0,9.0,Books,0,0.0,1,0,3
C02319,4,1.0,1.0,1.0,18.71,18.71,18.71,4,515.57,128.8925,4,287.3333333333333,Bronze,101.0,HC,1539.0,8.0,Automotive,0,0.0,0,1,1
C04288,36,0.0,1.0,1.0,0.0,326.16,326.16,7,1798.01,256.85857142857145,6,144.83333333333334,Silver,746.0,AR,1465.0,10.0,Automotive,0,0.0,3,0,1
C01497,335,0.0,0.0,0.0,0.0,0.0,0.0,2,590.3199999999999,295.15999999999997,2,217.0,Bronze,313.0,LP,2366.0,2.0,Automotive,0,0.0,0,3,1
C00980,64,0.0,0.0,1.0,0.0,0.0,115.23,5,1186.89,237.37800000000001,4,203.5,Silver,1439.0,AR,2733.0,7.0,Toys,0,0.0,3,0,9
C00632,70,0.0,0.0,1.0,0.0,0.0,483.73,14,3502.49,250.17785714285714,7,63.0,Bronze,450.0,HC,2802.0,11.0,Books,0,0.0,0,1,3
C01465,1,2.0,3.0,5.0,867.8499999999999,1022.04,1269.22,34,7887.82,231.99470588235295,12,27.272727272727273,Bronze,91.0,AR,1799.0,10.0,Grocery,0,360.3,0,0,5
C03885,70,0.0,0.0,1.0,0.0,0.0,307.62,14,3168.74,226.3385714285714,11,65.38461538461539,Silver,1185.0,HS,2232.0,11.0,Home & Garden,0,438.61,3,2,6
C02327,262,0.0,0.0,0.0,0.0,0.0,0.0,11,3598.13,327.1027272727273,9,63.3,Bronze,326.0,HC,2358.0,10.0,Apparel,0,0.0,0,1,0
C01126,157,0.0,0.0,0.0,0.0,0.0,0.0,6,1797.84,299.64,6,154.6,Bronze,492.0,NR,2169.0,10.0,Beauty,0,0.0,0,4,2
C00821,233,0.0,0.0,0.0,0.0,0.0,0.0,3,524.61,174.87,3,139.5,Bronze,284.0,NR,365.0,6.0,Apparel,0,0.0,0,4,0
C01640,84,0.0,0.0,1.0,0.0,0.0,102.7,15,3403.0499999999997,226.86999999999998,10,60.285714285714285,Silver,1698.0,NR,1613.0,11.0,Beauty,0,0.0,3,4,2
C04700,82,0.0,0.0,1.0,0.0,0.0,332.9,15,4290.07,286.00466666666665,9,58.785714285714285,Bronze,79.0,NR,2549.0,11.0,Home & Garden,0,0.0,0,4,6
C01684,30,0.0,1.0,1.0,0.0,310.69,310.69,8,2501.71,312.71375,7,105.14285714285714,Silver,1120.0,HS,1400.0,11.0,Apparel,0,0.0,3,2,0
C04945,77,0.0,0.0,1.0,0.0,0.0,142.05,9,1866.75,207.41666666666666,7,91.625,Platinum,9373.0,HC,2358.0,9.0,Automotive,0,0.0,2,1,1
C00904,173,0.0,0.0,0.0,0.0,0.0,0.0,4,1155.06,288.765,4,237.0,Bronze,264.0,NR,1545.0,7.0,Apparel,0,0.0,0,4,0
C04463,19,1.0,1.0,1.0,472.19,472.19,472.19,14,3710.01,265.0007142857143,10,67.84615384615384,Bronze,180.0,LP,2037.0,10.0,Electronics,0,91.39,0,3,4
C03513,11,1.0,2.0,5.0,352.29,586.02,2002.19,23,8211.35,357.01521739130436,12,38.54545454545455,Bronze,355.0,LP,1985.0,11.0,Grocery,0,0.0,0,3,5
C04926,540,0.0,0.0,0.0,0.0,0.0,0.0,1,170.94,170.94,1,132.1,Silver,577.0,AR,2513.0,1.0,Jewelry,0,0.0,3,0,7
C00257,37,0.0,1.0,1.0,0.0,429.36,429.36,12,3208.8,267.40000000000003,10,70.9090909090909,Bronze,64.0,HS,1693.0,11.0,Jewelry,0,0.0,0,2,7
C00482,90,0.0,0.0,0.0,0.0,0.0,0.0,7,1476.8,210.97142857142856,6,95.33333333333333,Bronze,266.0,NR,2398.0,9.0,Electronics,1,0.0,0,4,4
C03574,30,0.0,1.0,1.0,0.0,210.94,210.94,21,3927.25,187.01190476190476,9,43.65,Silver,0.0,LP,2669.0,10.0,Sports,0,0.0,3,3,8
C01388,727,0.0,0.0,0.0,0.0,0.0,0.0,2,851.01,425.505,2,1.0,Bronze,474.0,HS,2762.0,6.0,Automotive,0,0.0,0,2,1
C00932,270,0.0,0.0,0.0,0.0,0.0,0.0,8,2038.13,254.76625,6,86.28571428571429,Silver,1669.0,AR,2185.0,10.0,Grocery,0,0.0,3,0,5
C00118,89,0.0,0.0,1.0,0.0,0.0,133.7,3,564.62,188.20666666666668,3,53.5,Silver,1239.0,HS,2310.0,9.0,Jewelry,1,0.0,3,2,7
C03854,5,1.0,1.0,1.0,23.15,23.15,23.15,20,4672.8,233.64000000000001,13,47.8421052631579,Silver,1648.0,HS,2116.0,10.0,Sports,0,0.0,3,2,8
C00667,834,0.0,0.0,0.0,0.0,0.0,0.0,2,344.24,172.12,2,29.0,Silver,1237.0,HS,2437.0,7.0,Home & Garden,0,237.39,3,2,6
C02312,30,0.0,1.0,2.0,0.0,62.47,506.44000000000005,15,3817.67,254.51133333333334,13,64.21428571428571,Bronze,62.0,HS,1400.0,11.0,Beauty,0,0.0,0,2,2
C00141,0,2.0,2.0,2.0,686.9200000000001,686.9200000000001,686.9200000000001,12,3425.05,285.42083333333335,8,84.45454545454545,Platinum,13049.0,LP,1979.0,11.0,Electronics,0,0.0,2,3,4
C03898,326,0.0,0.0,0.0,0.0,0.0,0.0,7,2148.39,306.91285714285715,7,100.16666666666667,Bronze,339.0,AR,1670.0,9.0,Home & Garden,1,266.61,0,0,6
C00054,85,0.0,0.0,1.0,0.0,0.0,189.09,7,1186.82,169.54571428571427,6,139.66666666666666,Bronze,332.0,LP,1722.0,8.0,Electronics,0,229.65,0,3,4
C03787,188,0.0,0.0,0.0,0.0,0.0,0.0,4,1248.07,312.0175,3,219.0,Platinum,12189.0,AR,2709.0,9.0,Automotive,0,0.0,2,0,1
C04470,58,0.0,1.0,1.0,0.0,85.24,85.24,11,3458.4,314.40000000000003,8,81.0,Gold,4925.0,HS,2225.0,11.0,Jewelry,0,0.0,1,2,7
C02129,3,1.0,2.0,2.0,17.76,165.22,165.22,10,1601.32,160.132,8,87.66666666666667,Silver,651.0,LP,1483.0,10.0,Books,0,482.51,3,3,3
C02650,16,1.0,1.0,3.0,482.36,482.36,1027.26,7,2071.2400000000002,295.8914285714286,6,134.83333333333334,Silver,1791.0,HC,2333.0,11.0,Toys,0,0.0,3,1,9
C02359,315,0.0,0.0,0.0,0.0,0.0,0.0,4,744.97,186.2425,4,187.0,Bronze,421.0,NR,2405.0,9.0,Jewelry,0,0.0,0,4,7
C01913,51,0.0,1.0,1.0,0.0,384.79,384.79,21,6002.34,285.8257142857143,12,42.1,Gold,4203.0,HC,2030.0,11.0,Beauty,0,235.28,1,1,2
C04446,30,0.0,1.0,1.0,0.0,459.77,459.77,12,3420.7,285.05833333333334,9,78.54545454545455,Bronze,403.0,NR,1485.0,10.0,Books,0,715.9200000000001,0,4,3
C04471,161,0.0,0.0,0.0,0.0,0.0,0.0,10,2807.35,280.735,6,81.55555555555556,Silver,612.0,AR,2105.0,11.0,Home & Garden,0,0.0,3,0,6
C01656,9,1.0,1.0,1.0,159.07,159.07,159.07,13,2433.48,187.19076923076923,11,69.0,Gold,3430.0,LP,1374.0,10.0,Apparel,0,0.0,1,3,0
C03038,45,0.0,1.0,2.0,0.0,349.25,418.7,18,3899.32,216.6288888888889,11,47.23529411764706,Silver,843.0,AR,1526.0,11.0,Beauty,0,424.67,3,0,2
C04638,86,0.0,0.0,1.0,0.0,0.0,181.77,7,2043.08,291.86857142857144,6,141.16666666666666,Silver,1057.0,HS,2368.0,11.0,Grocery,0,0.0,3,2,5
C04810,198,0.0,0.0,0.0,0.0,0.0,0.0,8,1657.15,207.14375,5,44.857142857142854,Bronze,70.0,NR,1981.0,8.0,Sports,0,0.0,0,4,8
C02515,44,0.0,1.0,1.0,0.0,402.5,402.5,4,1466.48,366.62,3,249.33333333333334,Gold,4653.0,NR,1447.0,8.0,Grocery,0,0.0,1,4,5
C02231,198,0.0,0.0,0.0,0.0,0.0,0.0,5,1472.85,294.57,5,94.25,Silver,0.0,HC,1778.0,7.0,Apparel,0,0.0,3,1,0
C04792,66,0.0,0.0,1.0,0.0,0.0,101.23,15,3675.58,245.03866666666667,11,62.0,Bronze,190.0,HC,1512.0,11.0,Automotive,0,209.26,0,1,1
C00713,74,0.0,0.0,1.0,0.0,0.0,224.46,2,438.37,219.185,2,652.0,Silver,834.0,AR,2541.0,6.0,Sports,0,0.0,3,0,8
C02868,139,0.0,0.0,0.0,0.0,0.0,0.0,11,3169.75,288.15909090909093,9,76.7,Bronze,255.0,HC,1931.0,9.0,Beauty,0,385.01,0,1,2
C01390,12,1.0,3.0,3.0,374.26,929.91,929.91,8,2189.01,273.62625,6,123.0,Bronze,305.0,LP,1423.0,11.0,Grocery,0,0.0,0,3,5
C01997,84,0.0,0.0,1.0,0.0,0.0,261.08,18,5036.18,279.7877777777778,13,49.470588235294116,Silver,1329.0,HC,1974.0,10.0,Automotive,0,0.0,3,1,1
C04994,72,0.0,0.0,1.0,0.0,0.0,450.75,7,1796.9299999999998,256.7042857142857,6,112.16666666666667,Silver,0.0,NR,1457.0,11.0,Jewelry,0,0.0,3,4,7
C02863,181,0.0,0.0,0.0,0.0,0.0,0.0,10,2828.69,282.869,7,82.88888888888889,Silver,1376.0,HS,1611.0,11.0,Beauty,0,0.0,3,2,2
C00420,33,0.0,1.0,1.0,0.0,306.34,306.34,3,781.92,260.64,3,380.5,Bronze,285.0,AR,365.0,7.0,Apparel,1,0.0,0,0,0
C00769,131,0.0,0.0,0.0,0.0,0.0,0.0,3,794.3,264.76666666666665,3,181.5,Gold,3657.0,HC,1612.0,5.0,Sports,1,0.0,1,1,8
C02166,4,1.0,2.0,2.0,389.57,581.0799999999999,581.0799999999999,19,5065.08,266.5831578947368,10,49.166666666666664,Bronze,176.0,LP,2339.0,10.0,Sports,0,0.0,0,3,8
C02523,821,0.0,0.0,0.0,0.0,0.0,0.0,1,225.84,225.84,1,132.1,Bronze,142.0,HC,1806.0,6.0,Books,0,0.0,0,1,3
C01559,131,0.0,0.0,0.0,0.0,0.0,0.0,8,1989.66,248.7075,7,94.42857142857143,Platinum,18050.0,HC,1706.0,10.0,Electronics,0,934.65,2,1,4
C00445,70,0.0,0.0,1.0,0.0,0.0,34.03,5,841.9100000000001,168.382,4,194.75,Bronze,259.0,AR,2742.0,10.0,Apparel,0,275.73,0,0,0
C01481,23,1.0,1.0,2.0,72.78,72.78,158.3,7,1692.56,241.7942857142857,6,140.16666666666666,Silver,1749.0,NR,2453.0,9.0,Beauty,0,0.0,3,4,2
C04832,8,1.0,1.0,1.0,378.51,378.51,378.51,6,1348.69,224.78166666666667,5,185.6,Bronze,244.0,HC,2790.0,10.0,Grocery,0,0.0,0,1,5
C04720,198,0.0,0.0,0.0,0.0,0.0,0.0,12,3480.3,290.02500000000003,10,64.0909090909091,Silver,1350.0,LP,2740.0,11.0,Toys,0,0.0,3,3,9
C01649,67,0.0,0.0,1.0,0.0,0.0,233.01,9,2679.44,297.71555555555557,8,108.625,Gold,3311.0,AR,2646.0,10.0,Electronics,1,0.0,1,0,4
C02821,32,0.0,1.0,1.0,0.0,268.71,268.71,14,3914.16,279.5828571428571,9,66.61538461538461,Bronze,231.0,LP,1436.0,10.0,Electronics,0,0.0,0,3,4
C00035,19,1.0,1.0,1.0,202.32,202.32,202.32,14,2652.69,189.47785714285715,10,70.23076923076923,Bronze,222.0,NR,1764.0,11.0,Beauty,0,0.0,0,4,2
C04038,58,0.0,1.0,1.0,0.0,291.59,291.59,6,1807.3799999999999,301.22999999999996,6,132.2,Gold,2417.0,HC,1889.0,10.0,Electronics,0,0.0,1,1,4
C04744,34,0.0,1.0,1.0,0.0,291.1,291.1,23,6239.43,271.27956521739134,11,40.59090909090909,Gold,3234.0,HC,2472.0,11.0,Books,0,789.08,1,1,3
C00465,78,0.0,0.0,1.0,0.0,0.0,458.25,19,4324.22,227.59052631578948,12,46.611111111111114,Gold,2770.0,HS,2356.0,11.0,Apparel,0,315.58,1,2,0
C00803,249,0.0,0.0,0.0,0.0,0.0,0.0,3,981.0899999999999,327.03,3,231.5,Platinum,17160.0,HC,2396.0,5.0,Jewelry,0,0.0,2,1,7
C04805,137,0.0,0.0,0.0,0.0,0.0,0.0,3,965.76,321.92,3,100.5,Silver,641.0,NR,2151.0,9.0,Automotive,0,0.0,3,4,1
C02662,64,0.0,0.0,1.0,0.0,0.0,46.45,19,4196.21,220.85315789473685,11,47.44444444444444,Bronze,458.0,NR,2536.0,10.0,Books,0,62.96,0,4,3
C00074,163,0.0,0.0,0.0,0.0,0.0,0.0,8,1376.19,172.02375,7,101.57142857142857,Silver,784.0,HS,1572.0,9.0,Jewelry,0,0.0,3,2,7
C01271,89,0.0,0.0,1.0,0.0,0.0,90.07,10,3093.15,309.315,8,85.33333333333333,Bronze,99.0,AR,2318.0,9.0,Books,0,16.25,0,0,3
C02214,11,1.0,2.0,2.0,50.04,439.95000000000005,439.95000000000005,13,3028.9900000000002,232.9992307692308,10,73.33333333333333,Bronze,137.0,HS,2354.0,11.0,Apparel,0,0.0,0,2,0
C03442,308,0.0,0.0,0.0,0.0,0.0,0.0,3,536.24,178.74666666666667,3,293.5,Bronze,401.0,LP,1534.0,6.0,Apparel,0,0.0,0,3,0
C03643,772,0.0,0.0,0.0,0.0,0.0,0.0,1,90.44,90.44,1,132.1,Bronze,53.0,NR,2550.0,2.0,Apparel,0,0.0,0,4,0
C04981,27,1.0,2.0,2.0,254.07,722.86,722.86,10,3284.96,328.496,7,83.88888888888889,Silver,1047.0,HC,1490.0,10.0,Electronics,0,0.0,3,1,4
C01420,113,0.0,0.0,0.0,0.0,0.0,0.0,14,3753.24,268.0885714285714,10,62.38461538461539,Bronze,41.0,HS,2730.0,10.0,Electronics,0,77.45,0,2,4
C02666,135,0.0,0.0,0.0,0.0,0.0,0.0,4,748.9,187.225,4,151.0,Gold,2067.0,AR,2495.0,8.0,Grocery,0,0.0,1,0,5
C02639,56,0.0,1.0,2.0,0.0,118.08,199.43,15,3492.02,232.80133333333333,12,57.92857142857143,Bronze,385.0,NR,2723.0,10.0,Jewelry,0,0.0,0,4,7
C02000,52,0.0,1.0,1.0,0.0,26.24,26.24,2,304.67,152.335,2,331.0,Silver,999.0,NR,1526.0,6.0,Home & Garden,0,0.0,3,4,6
C00840,180,0.0,0.0,0.0,0.0,0.0,0.0,6,1438.3700000000001,239.72833333333335,4,92.6,Bronze,347.0,HC,2237.0,10.0,Beauty,0,0.0,0,1,2
C04893,93,0.0,0.0,0.0,0.0,0.0,0.0,4,1348.44,337.11,2,272.0,Bronze,360.0,AR,2590.0,9.0,Electronics,0,0.0,0,0,4
C02473,63,0.0,0.0,2.0,0.0,0.0,552.76,16,3874.4,242.15,10,55.86666666666667,Bronze,480.0,AR,1947.0,11.0,Home & Garden,0,401.34,0,0,6
C01124,22,2.0,2.0,2.0,561.3299999999999,561.3299999999999,561.3299999999999,8,2324.35,290.54375,7,118.28571428571429,Bronze,279.0,NR,1377.0,9.0,Automotive,0,87.83,0,4,1
