line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount,rejection_reason
47733,,P0087,,4.0,62.84,Missing transaction_id
47738,,P0038,PR008,5.0,276.3,Missing transaction_id
47764,,P0186,PR012,3.0,666.12,Missing transaction_id
47852,,P0143,,3.0,9.66,Missing transaction_id
48007,,P0074,PR029,2.0,67.42,Missing transaction_id
48032,,P0067,PR016,1.0,35.12,Missing transaction_id
48050,,P0065,,,384.8,Missing transaction_id
48106,,P0131,,4.0,144.64,Missing transaction_id
48329,,P0092,PR018,2.0,85.92,Missing transaction_id
48364,,P0121,PR012,3.0,58.08,Missing transaction_id
48699,,P0020,,4.0,129.12,Missing transaction_id
48723,,P0178,PR021,4.0,867.84,Missing transaction_id
48776,,P0004,PR022,5.0,957.3,Missing transaction_id
48800,,P0172,,3.0,109.38,Missing transaction_id
48945,,P0185,PR001,1.0,112.95,Missing transaction_id
49066,,P0051,PR030,3.0,120.6,Missing transaction_id
49135,,P0131,PR006,4.0,144.64,Missing transaction_id
49202,,P0004,,2.0,382.92,Missing transaction_id
49228,,P0070,PR025,3.0,53.88,Missing transaction_id
49407,,P0032,PR010,3.0,35.94,Missing transaction_id
49474,,P0195,PR023,,288.49,Missing transaction_id
49563,,P0123,PR018,-5.0,-169.65,Missing transaction_id
49609,,P0109,PR001,5.0,188.25,Missing transaction_id
49751,,P0180,PR006,3.0,582.33,Missing transaction_id
49794,,P0028,PR007,4.0,402.64,Missing transaction_id
49880,,P0002,,1.0,119.93,Missing transaction_id
50099,,P0102,PR012,4.0,221.48,Missing transaction_id
50108,,P0102,PR002,2.0,,Missing transaction_id
50126,,P0085,PR006,1.0,30.66,Missing transaction_id
50405,,P0068,PR029,3.0,206.4,Missing transaction_id
50580,,P0084,PR011,3.0,55.41,Missing transaction_id
50619,,P0111,PR011,2.0,32.84,Missing transaction_id
50626,,P0153,PR002,4.0,99.08,Missing transaction_id
50642,,P0147,PR010,1.0,9.7,Missing transaction_id
50664,,P0143,,1.0,3.22,Missing transaction_id
50728,,P0041,PR020,2.0,73.16,Missing transaction_id
50797,,P0074,,1.0,33.71,Missing transaction_id
50814,,P0102,PR018,2.0,110.74,Missing transaction_id
50931,,P0076,PR012,2.0,153.74,Missing transaction_id
51240,,P0154,PR010,2.0,162.54,Missing transaction_id
51311,,P0134,PR024,4.0,93.04,Missing transaction_id
51376,,P0079,,-5.0,-242.2,Missing transaction_id
51618,,P0118,PR022,5.0,110.45,Missing transaction_id
51661,,P0056,,4.0,54.68,Missing transaction_id
51762,,P0186,,4.0,888.16,Missing transaction_id
51809,,P0129,PR004,2.0,60.1,Missing transaction_id
51840,,P0158,PR001,5.0,450.4,Missing transaction_id
51907,,P0145,,2.0,37.36,Missing transaction_id
51910,,P0037,PR002,4.0,404.84,Missing transaction_id
51940,,P0159,,2.0,128.04,Missing transaction_id
51979,,P0163,PR006,3.0,187.32,Missing transaction_id
52162,,P0158,PR004,5.0,450.4,Missing transaction_id
52203,,P0126,,1.0,28.34,Missing transaction_id
52227,,P0138,,4.0,18.52,Missing transaction_id
52330,,P0094,,2.0,79.92,Missing transaction_id
52611,,P0109,PR016,3.0,112.95,Missing transaction_id
52693,,P0094,PR002,,35.27,Missing transaction_id
52708,,P0187,,5.0,1449.4,Missing transaction_id
52795,,,,4.0,137.6,Missing transaction_id
53052,,P0030,,3.0,65.97,Missing transaction_id
53181,,P0193,PR023,1.0,21.58,Missing transaction_id
53421,,P0126,PR019,3.0,85.02,Missing transaction_id
53451,,,PR011,2.0,44.78,Missing transaction_id
53513,,P0175,PR026,5.0,164.0,Missing transaction_id
53531,,P0035,PR014,5.0,235.2,Missing transaction_id
53646,,P0013,PR011,1.0,,Missing transaction_id
53703,,P0179,PR016,2.0,295.78,Missing transaction_id
53729,,P0155,PR021,5.0,484.35,Missing transaction_id
53843,,P0189,,4.0,466.72,Missing transaction_id
53898,,P0018,PR009,2.0,302.7,Missing transaction_id
53924,,P0158,PR025,4.0,360.32,Missing transaction_id
53973,,P0028,PR017,,301.98,Missing transaction_id
54023,,P0079,PR029,4.0,193.76,Missing transaction_id
54150,,P0138,PR017,4.0,18.52,Missing transaction_id
54190,,P0080,PR023,1.0,47.6,Missing transaction_id
54264,,P0178,PR029,2.0,433.92,Missing transaction_id
54308,,P0055,PR012,5.0,312.6,Missing transaction_id
54313,,P0050,PR024,5.0,42.7,Missing transaction_id
54333,,P0121,,2.0,38.72,Missing transaction_id
54434,,P0167,PR018,1.0,33.28,Missing transaction_id
54592,,P0160,PR024,5.0,151.8,Missing transaction_id
54611,,P0191,PR003,5.0,1139.4,Missing transaction_id
55130,,P0024,PR026,5.0,,Missing transaction_id
55169,,P0135,PR027,5.0,142.65,Missing transaction_id
55305,,P0167,PR030,3.0,99.84,Missing transaction_id
55522,,P0130,PR021,3.0,37.02,Missing transaction_id
55569,,P0001,PR012,4.0,753.12,Missing transaction_id
55664,,P0051,PR023,3.0,120.6,Missing transaction_id
55798,,P0038,PR005,3.0,165.78,Missing transaction_id
56128,,P0062,,3.0,212.04,Missing transaction_id
56252,,P0140,,4.0,67.88,Missing transaction_id
56291,,P0027,,4.0,560.16,Missing transaction_id
56331,,P0100,,2.0,5570.0,Missing transaction_id
56337,,P0089,PR022,1.0,23.22,Missing transaction_id
56633,,P0026,PR025,1.0,115.59,Missing transaction_id
56708,,P0045,,4.0,196.8,Missing transaction_id
56763,,P0188,PR021,1.0,213.9,Missing transaction_id
56829,,P0071,PR010,5.0,189.35,Missing transaction_id
57020,,P0162,PR003,5.0,420.15,Missing transaction_id
57140,,P0113,PR006,3.0,153.21,Missing transaction_id
57210,,P0181,,5.0,927.05,Missing transaction_id
57247,,P0188,,3.0,641.7,Missing transaction_id
57392,,P0140,PR005,5.0,84.85,Missing transaction_id
57775,,P0176,,1.0,161.3,Missing transaction_id
57776,,P0017,PR011,3.0,109.02,Missing transaction_id
58013,,P0102,PR022,3.0,166.11,Missing transaction_id
58029,,P0132,PR026,1.0,34.4,Missing transaction_id
58056,,P0163,PR009,4.0,209.76,Missing transaction_id
58165,,P0087,PR024,2.0,31.42,Missing transaction_id
58369,,P0068,PR028,4.0,275.2,Missing transaction_id
58407,,P0032,,5.0,59.9,Missing transaction_id
58437,,P0097,PR030,1.0,31.26,Missing transaction_id
58451,,P0032,PR006,1.0,11.98,Missing transaction_id
58548,,P0049,PR019,2.0,80.04,Missing transaction_id
58860,,P0179,PR016,5.0,739.45,Missing transaction_id
59052,,P0111,,4.0,65.68,Missing transaction_id
59107,,P0144,PR016,5.0,60.25,Missing transaction_id
59130,,P0144,,3.0,36.15,Missing transaction_id
59139,,P0178,PR016,4.0,867.84,Missing transaction_id
59142,,P0137,PR001,3.0,28.53,Missing transaction_id
59183,,P0107,PR017,1.0,64.87,Missing transaction_id
59242,,P0075,PR009,4.0,116.52,Missing transaction_id
59270,,,,1.0,76.96,Missing transaction_id
59277,,P0185,,4.0,451.8,Missing transaction_id
59406,,P0140,,4.0,67.88,Missing transaction_id
59699,,P0184,PR026,-1.0,-53.24,Missing transaction_id
59804,,P0071,PR015,4.0,151.48,Missing transaction_id
59865,,P0190,,4.0,94.32,Missing transaction_id
60042,,P0085,PR027,2.0,61.32,Missing transaction_id
60048,,P0102,PR009,4.0,221.48,Missing transaction_id
60324,,P0154,,3.0,243.81,Missing transaction_id
60429,,P0052,,2.0,197.88,Missing transaction_id
60452,,P0140,PR016,1.0,16.97,Missing transaction_id
60744,,P0048,PR004,3.0,250.05,Missing transaction_id
61078,,P0028,PR029,3.0,301.98,Missing transaction_id
61097,,P0011,PR005,3.0,,Missing transaction_id
61273,,P0187,PR012,2.0,579.76,Missing transaction_id
61543,,P0018,,0.0,0.0,Missing transaction_id
61681,,P0056,,-4.0,-54.68,Missing transaction_id
61758,,P0065,PR022,1.0,76.96,Missing transaction_id
61810,,P0141,PR014,1.0,18.31,Missing transaction_id
61850,,P0096,,3.0,46.8,Missing transaction_id
61912,,P0177,PR030,3.0,643.95,Missing transaction_id
61951,,P0018,PR015,4.0,605.4,Missing transaction_id
61970,,P0018,PR013,2.0,302.7,Missing transaction_id
62000,,P0106,PR028,2.0,84.28,Missing transaction_id
62044,,P0104,PR016,4.0,96.84,Missing transaction_id
62373,,P0113,PR004,5.0,255.35,Missing transaction_id
62405,,P0056,PR024,1.0,13.67,Missing transaction_id
62427,,P0173,PR008,3.0,325.77,Missing transaction_id
62640,,P0127,PR021,2.0,42.6,Missing transaction_id
62692,,P0045,PR021,-5.0,-246.0,Missing transaction_id
62887,,P0085,PR010,1.0,30.66,Missing transaction_id
62993,,P0138,PR005,5.0,23.15,Missing transaction_id
63091,,P0140,PR022,1.0,16.97,Missing transaction_id
63211,,P0128,,2.0,68.64,Missing transaction_id
63214,,P0035,PR011,5.0,235.2,Missing transaction_id
63253,,P0056,PR014,3.0,41.01,Missing transaction_id
63256,,P0178,PR012,1.0,216.96,Missing transaction_id
63315,,P0134,PR007,1.0,23.26,Missing transaction_id
63624,,P0136,PR024,4.0,38.76,Missing transaction_id
63728,,P0148,,1.0,13.82,Missing transaction_id
63866,,P0117,PR021,2.0,35.28,Missing transaction_id
63924,,P0020,,,64.56,Missing transaction_id
64008,,P0111,PR021,4.0,65.68,Missing transaction_id
64061,,P0130,PR022,4.0,49.36,Missing transaction_id
64132,,P0175,PR009,5.0,164.0,Missing transaction_id
64160,,P0037,PR001,5.0,506.05,Missing transaction_id
64360,,P0038,,5.0,276.3,Missing transaction_id
64388,,P0086,PR017,4.0,106.52,Missing transaction_id
64423,,P0050,,3.0,25.62,Missing transaction_id
64585,,P0047,,4.0,71.96,Missing transaction_id
64623,,P0131,PR018,4.0,144.64,Missing transaction_id
64835,,P0050,PR019,4.0,34.16,Missing transaction_id
65073,,P0039,PR013,5.0,731.2,Missing transaction_id
65190,,P0108,PR016,1.0,43.75,Missing transaction_id
65448,,P0171,PR004,4.0,101.2,Missing transaction_id
65473,,P0080,PR026,1.0,47.6,Missing transaction_id
65616,,P0173,PR023,2.0,217.18,Missing transaction_id
65644,,P0004,PR018,1.0,191.46,Missing transaction_id
65780,,P0035,PR002,-3.0,-141.12,Missing transaction_id
65867,,P0175,PR026,2.0,65.6,Missing transaction_id
66027,,P0077,,2.0,115.32,Missing transaction_id
66176,,P0131,PR012,5.0,180.8,Missing transaction_id
66214,,P0082,,3.0,35.49,Missing transaction_id
66226,,P0076,PR026,5.0,384.35,Missing transaction_id
66349,,P0011,PR023,4.0,,Missing transaction_id
66408,,P0053,PR024,4.0,156.12,Missing transaction_id
66449,,P0025,PR004,4.0,525.44,Missing transaction_id
66462,,P0194,,2.0,272.92,Missing transaction_id
66533,,P0116,PR030,4.0,87.16,Missing transaction_id
66575,,P0072,PR010,2.0,18.74,Missing transaction_id
66808,,P0096,PR006,4.0,62.4,Missing transaction_id
66919,,P0051,PR004,4.0,160.8,Missing transaction_id
67008,,P0103,PR029,1.0,16.05,Missing transaction_id
67073,,P0173,PR017,1.0,108.59,Missing transaction_id
67257,,P0140,PR017,2.0,33.94,Missing transaction_id
67307,,,,5.0,89.95,Missing transaction_id
67459,,P0148,,2.0,27.64,Missing transaction_id
67541,,P0188,,5.0,1069.5,Missing transaction_id
67741,,P0085,PR016,1.0,30.66,Missing transaction_id
67749,,P0166,,1.0,85.33,Missing transaction_id
67801,,P0169,PR030,1.0,42.06,Missing transaction_id
67945,,P0158,PR030,1.0,90.08,Missing transaction_id
67960,,P0012,PR001,5.0,938.25,Missing transaction_id
67963,,P0139,PR025,5.0,102.75,Missing transaction_id
67968,,P0196,PR021,1.0,292.06,Missing transaction_id
68048,,P0119,PR022,2.0,41.14,Missing transaction_id
68111,,P0080,PR025,5.0,238.0,Missing transaction_id
68221,,P0025,PR025,1.0,131.36,Missing transaction_id
68308,,P0034,,4.0,381.4,Missing transaction_id
68738,,,PR022,1.0,131.36,Missing transaction_id
68940,,P0138,PR013,3.0,13.89,Missing transaction_id
68956,,P0063,PR025,1.0,76.49,Missing transaction_id
68973,,P0175,PR029,4.0,131.2,Missing transaction_id
68988,,P0180,PR021,3.0,582.33,Missing transaction_id
68993,,P0181,PR001,2.0,370.82,Missing transaction_id
69114,,P0033,,5.0,101.85,Missing transaction_id
69509,,P0125,,5.0,133.9,Missing transaction_id
69511,,P0152,,1.0,27.68,Missing transaction_id
69560,,P0095,,3.0,,Missing transaction_id
69602,,P0055,PR026,1.0,62.52,Missing transaction_id
69688,,,,1.0,185.41,Missing transaction_id
69709,,P0190,PR027,1.0,23.58,Missing transaction_id
69713,,P0076,PR012,3.0,230.61,Missing transaction_id
69741,,P0018,PR010,4.0,605.4,Missing transaction_id
69904,,P0068,PR003,0.0,0.0,Missing transaction_id
69960,,P0172,PR021,2.0,72.92,Missing transaction_id
69996,,P0178,PR002,3.0,650.88,Missing transaction_id
69997,,P0084,,2.0,36.94,Missing transaction_id
70011,,P0128,PR029,2.0,68.64,Missing transaction_id
70074,,P0106,PR021,4.0,168.56,Missing transaction_id
70110,,P0060,PR001,5.0,59.7,Missing transaction_id
70210,,P0032,PR017,1.0,11.98,Missing transaction_id
70320,,P0048,PR014,5.0,416.75,Missing transaction_id
70342,,P0037,,0.0,0.0,Missing transaction_id
70358,,P0110,PR017,1.0,10.55,Missing transaction_id
70747,,P0094,PR022,4.0,141.08,Missing transaction_id
71074,,P0080,PR007,1.0,47.6,Missing transaction_id
71089,,P0033,PR020,3.0,61.11,Missing transaction_id
71108,,P0077,,5.0,288.3,Missing transaction_id
71521,,P0096,PR005,3.0,46.8,Missing transaction_id
71741,,P0190,PR003,5.0,117.9,Missing transaction_id
71815,,P0009,,4.0,183.08,Missing transaction_id
71969,,P0161,PR022,1.0,36.9,Missing transaction_id
72100,,P0184,PR030,2.0,106.48,Missing transaction_id
72131,,P0157,PR024,1.0,50.62,Missing transaction_id
72395,,P0037,PR017,1.0,101.21,Missing transaction_id
72484,,P0094,PR016,4.0,141.08,Missing transaction_id
72485,,P0172,PR028,3.0,109.38,Missing transaction_id
72523,,P0100,PR023,5.0,13925.0,Missing transaction_id
72755,,P0036,PR018,1.0,141.97,Missing transaction_id
72807,,P0088,PR024,3.0,21.42,Missing transaction_id
72818,,P0161,PR007,5.0,184.5,Missing transaction_id
73027,,P0014,PR021,3.0,50.37,Missing transaction_id
73046,,P0114,PR016,,108.76,Missing transaction_id
73080,,P0180,PR022,3.0,582.33,Missing transaction_id
73220,,P0051,,5.0,201.0,Missing transaction_id
73255,,P0192,PR026,3.0,651.9,Missing transaction_id
73290,,P0127,PR002,4.0,85.2,Missing transaction_id
73585,,P0034,,5.0,476.75,Missing transaction_id
73596,,P0142,,4.0,82.8,Missing transaction_id
73742,,P0156,PR007,2.0,22.06,Missing transaction_id
73914,,P0129,PR029,2.0,60.1,Missing transaction_id
74165,,P0193,PR005,3.0,64.74,Missing transaction_id
74535,,P0138,PR001,3.0,,Missing transaction_id
74588,,P0155,PR015,5.0,484.35,Missing transaction_id
74727,,P0074,PR025,3.0,101.13,Missing transaction_id
74756,,P0006,PR002,3.0,464.16,Missing transaction_id
74851,,P0141,PR002,5.0,91.55,Missing transaction_id
75199,,,,1.0,2785.0,Missing transaction_id
75276,,P0019,PR009,5.0,644.35,Missing transaction_id
75306,,P0007,PR017,-4.0,-112.44,Missing transaction_id
75331,,P0181,,1.0,185.41,Missing transaction_id
75353,,P0145,,5.0,93.4,Missing transaction_id
75363,,P0044,PR026,4.0,143.28,Missing transaction_id
75536,,P0054,PR023,-4.0,-194.04,Missing transaction_id
75655,,P0063,PR022,5.0,382.45,Missing transaction_id
75708,,P0098,PR017,3.0,66.3,Missing transaction_id
75885,,P0027,PR008,3.0,420.12,Missing transaction_id
75945,,P0101,PR010,1.0,48.49,Missing transaction_id
75977,,P0113,PR015,2.0,102.14,Missing transaction_id
75981,,P0027,PR018,3.0,420.12,Missing transaction_id
76023,,P0082,,2.0,23.66,Missing transaction_id
76167,,P0194,PR012,2.0,272.92,Missing transaction_id
76227,,P0081,PR017,1.0,44.43,Missing transaction_id
76276,,P0038,PR019,5.0,276.3,Missing transaction_id
76336,,P0005,PR020,1.0,177.56,Missing transaction_id
76345,,P0065,PR021,3.0,230.88,Missing transaction_id
76346,,P0093,,4.0,184.4,Missing transaction_id
76405,,P0036,PR010,2.0,283.94,Missing transaction_id
76552,,P0118,,2.0,44.18,Missing transaction_id
76632,,P0120,PR014,-4.0,-116.32,Missing transaction_id
76730,,P0048,PR006,1.0,83.35,Missing transaction_id
76916,,P0186,PR021,1.0,222.04,Missing transaction_id
76932,,P0140,PR023,3.0,50.91,Missing transaction_id
77081,,P0134,PR012,2.0,53.41,Missing transaction_id
77252,,P0044,,3.0,107.46,Missing transaction_id
77333,,P0190,PR009,-3.0,-70.74,Missing transaction_id
77362,,P0150,PR023,4.0,80.12,Missing transaction_id
77422,,P0016,PR030,2.0,352.7,Missing transaction_id
77427,,P0064,PR020,3.0,91.05,Missing transaction_id
77581,,P0171,,5.0,126.5,Missing transaction_id
77633,,P0041,PR001,1.0,36.58,Missing transaction_id
77636,,P0023,,5.0,94.95,Missing transaction_id
77653,,P0187,PR028,1.0,289.88,Missing transaction_id
77734,,P0128,PR028,2.0,68.64,Missing transaction_id
77908,,P0185,PR022,3.0,338.85,Missing transaction_id
78138,,P0063,,1.0,76.49,Missing transaction_id
78268,,P0148,PR011,3.0,,Missing transaction_id
78291,,P0195,,5.0,1442.45,Missing transaction_id
78297,,P0061,PR012,4.0,297.28,Missing transaction_id
78315,,P0123,PR026,2.0,67.86,Missing transaction_id
78336,,P0063,,3.0,229.47,Missing transaction_id
78425,,P0009,PR001,3.0,157.67,Missing transaction_id
78449,,P0054,PR005,3.0,145.53,Missing transaction_id
78751,,P0118,,4.0,88.36,Missing transaction_id
78824,,P0012,PR001,2.0,375.3,Missing transaction_id
78934,,P0057,PR026,4.0,212.8,Missing transaction_id
78953,,P0027,PR019,3.0,420.12,Missing transaction_id
79297,,P0031,PR010,2.0,147.04,Missing transaction_id
79336,,P0056,PR023,2.0,27.34,Missing transaction_id
79390,,P0003,,2.0,70.58,Missing transaction_id
79419,,P0079,PR016,1.0,48.44,Missing transaction_id
79451,,P0079,PR003,5.0,242.2,Missing transaction_id
79512,,P0178,PR019,3.0,650.88,Missing transaction_id
79533,,P0148,PR019,3.0,41.46,Missing transaction_id
79735,,P0109,PR009,3.0,112.95,Missing transaction_id
79742,,P0144,PR019,1.0,12.05,Missing transaction_id
79858,,P0196,PR003,3.0,876.18,Missing transaction_id
79882,,P0011,PR010,4.0,,Missing transaction_id
79902,,P0087,PR024,2.0,31.42,Missing transaction_id
79955,,P0122,PR029,3.0,90.27,Missing transaction_id
79984,,P0175,,-4.0,-131.2,Missing transaction_id
79986,,P0119,PR011,2.0,41.14,Missing transaction_id
80061,,,PR018,5.0,94.95,Missing transaction_id
80155,,P0165,PR021,1.0,64.45,Missing transaction_id
80425,,P0056,PR003,5.0,68.35,Missing transaction_id
80521,,P0150,PR029,3.0,60.09,Missing transaction_id
80544,,P0057,PR014,3.0,159.6,Missing transaction_id
80547,,P0066,PR006,3.0,96.27,Missing transaction_id
80610,,P0048,PR012,1.0,83.35,Missing transaction_id
80776,,P0190,PR022,4.0,94.32,Missing transaction_id
80782,,P0171,PR002,,75.9,Missing transaction_id
80792,,P0090,,1.0,13.13,Missing transaction_id
80809,,P0021,PR006,1.0,40.64,Missing transaction_id
80819,,P0113,PR016,2.0,102.14,Missing transaction_id
80946,,P0013,PR010,3.0,,Missing transaction_id
81165,,P0160,PR028,2.0,60.72,Missing transaction_id
81300,,P0147,PR011,1.0,9.7,Missing transaction_id
81439,,P0161,PR007,4.0,147.6,Missing transaction_id
81440,,P0052,,4.0,395.76,Missing transaction_id
81785,,P0192,PR027,1.0,217.3,Missing transaction_id
81911,,P0120,,3.0,,Missing transaction_id
81955,,P0118,,-1.0,-22.09,Missing transaction_id
82039,,P0058,PR022,-2.0,-44.28,Missing transaction_id
82077,,P0146,PR027,4.0,23.76,Missing transaction_id
82097,,P0161,PR004,2.0,73.8,Missing transaction_id
82180,,P0142,PR027,3.0,54.01,Missing transaction_id
82231,,P0151,PR026,4.0,94.8,Missing transaction_id
82318,,P0081,PR019,-1.0,-44.43,Missing transaction_id
82561,,P0142,PR011,4.0,82.8,Missing transaction_id
82690,,P0138,PR009,3.0,13.89,Missing transaction_id
82782,,P0160,,4.0,121.44,Missing transaction_id
82816,,P0023,PR028,4.0,75.96,Missing transaction_id
82859,,P0181,PR020,1.0,185.41,Missing transaction_id
82968,,P0066,,-4.0,-128.36,Missing transaction_id
82973,,P0041,PR019,2.0,73.16,Missing transaction_id
83219,,P0126,PR007,1.0,28.34,Missing transaction_id
83250,,P0114,,2.0,108.76,Missing transaction_id
83330,,P0047,,1.0,17.99,Missing transaction_id
83405,,P0150,PR003,3.0,60.09,Missing transaction_id
83547,,P0004,,5.0,957.3,Missing transaction_id
83598,,P0053,PR008,2.0,78.06,Missing transaction_id
83704,,P0145,PR021,2.0,37.36,Missing transaction_id
83719,,P0057,,2.0,106.4,Missing transaction_id
83993,,P0013,PR007,4.0,,Missing transaction_id
84143,,P0050,PR014,4.0,34.16,Missing transaction_id
84288,,P0023,PR015,2.0,37.98,Missing transaction_id
84291,,P0007,PR022,2.0,56.22,Missing transaction_id
84324,,P0162,,1.0,84.03,Missing transaction_id
84363,,P0100,PR020,5.0,13925.0,Missing transaction_id
84376,,P0133,PR015,3.0,,Missing transaction_id
84687,,P0071,PR002,4.0,151.48,Missing transaction_id
84702,,P0067,,3.0,105.36,Missing transaction_id
84734,,P0051,PR026,3.0,120.6,Missing transaction_id
84804,,P0022,PR030,4.0,129.12,Missing transaction_id
84807,,P0093,,4.0,165.05,Missing transaction_id
84930,,P0050,PR012,2.0,17.08,Missing transaction_id
84999,,P0181,PR013,5.0,927.05,Missing transaction_id
85159,,P0002,,2.0,239.86,Missing transaction_id
85263,,P0055,,3.0,187.56,Missing transaction_id
85345,,P0073,PR008,1.0,18.34,Missing transaction_id
